,date,ticker,document,Industry
76,4/27/18,FSLR,"{'usage': {'text_units': 2, 'text_characters': 15887, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.751874, 'joy': 0.045571, 'fear': 0.107784, 'disgust': 0.072832, 'anger': 0.202406}}}}",Energy
77,4/30/21,FSLR,"{'usage': {'text_units': 2, 'text_characters': 11171, 'features': 2}, 'sentiment': {'document': {'score': -0.727844, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.711528, 'joy': 0.060056, 'fear': 0.178537, 'disgust': 0.025977, 'anger': 0.070062}}}}",Energy
78,10/25/19,FSLR,"{'usage': {'text_units': 2, 'text_characters': 13490, 'features': 2}, 'sentiment': {'document': {'score': -0.994876, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.818141, 'joy': 0.032647, 'fear': 0.118231, 'disgust': 0.064249, 'anger': 0.153147}}}}",Energy
79,4/23/21,NEE,"{'usage': {'text_units': 2, 'text_characters': 14445, 'features': 2}, 'sentiment': {'document': {'score': -0.601515, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.70004, 'joy': 0.006928, 'fear': 0.354311, 'disgust': 0.070069, 'anger': 0.083839}}}}",Energy
80,10/23/20,NEE,"{'usage': {'text_units': 2, 'text_characters': 14212, 'features': 2}, 'sentiment': {'document': {'score': -0.872736, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.729598, 'joy': 0.015906, 'fear': 0.314804, 'disgust': 0.062996, 'anger': 0.076154}}}}",Energy
81,7/24/20,NEE,"{'usage': {'text_units': 2, 'text_characters': 13679, 'features': 2}, 'sentiment': {'document': {'score': -0.872736, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.732503, 'joy': 0.013262, 'fear': 0.310145, 'disgust': 0.060651, 'anger': 0.078933}}}}",Energy
82,10/23/19,NEE,"{'usage': {'text_units': 2, 'text_characters': 14419, 'features': 2}, 'sentiment': {'document': {'score': -0.872736, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.676286, 'joy': 0.010867, 'fear': 0.407138, 'disgust': 0.063493, 'anger': 0.070661}}}}",Energy
83,7/24/19,NEE,"{'usage': {'text_units': 2, 'text_characters': 13663, 'features': 2}, 'sentiment': {'document': {'score': -0.872736, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.702392, 'joy': 0.009554, 'fear': 0.369707, 'disgust': 0.067131, 'anger': 0.080645}}}}",Energy
84,4/23/19,NEE,"{'usage': {'text_units': 2, 'text_characters': 13467, 'features': 2}, 'sentiment': {'document': {'score': -0.661441, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.716177, 'joy': 0.011946, 'fear': 0.317445, 'disgust': 0.064432, 'anger': 0.084169}}}}",Energy
85,10/23/18,NEE,"{'usage': {'text_units': 2, 'text_characters': 14828, 'features': 2}, 'sentiment': {'document': {'score': -0.807925, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.686561, 'joy': 0.011464, 'fear': 0.351191, 'disgust': 0.068956, 'anger': 0.081302}}}}",Energy
86,7/25/18,NEE,"{'usage': {'text_units': 2, 'text_characters': 14693, 'features': 2}, 'sentiment': {'document': {'score': -0.807925, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.688821, 'joy': 0.009785, 'fear': 0.35272, 'disgust': 0.070474, 'anger': 0.08486}}}}",Energy
87,4/24/18,NEE,"{'usage': {'text_units': 2, 'text_characters': 13966, 'features': 2}, 'sentiment': {'document': {'score': -0.661441, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.693704, 'joy': 0.011186, 'fear': 0.332252, 'disgust': 0.070887, 'anger': 0.086492}}}}",Energy
88,4/23/20,NEE,"{'usage': {'text_units': 2, 'text_characters': 13725, 'features': 2}, 'sentiment': {'document': {'score': -0.651453, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.741462, 'joy': 0.012834, 'fear': 0.294031, 'disgust': 0.061869, 'anger': 0.083052}}}}",Energy
89,5/8/20,SPWR,"{'usage': {'text_units': 2, 'text_characters': 19779, 'features': 2}, 'sentiment': {'document': {'score': -0.942887, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.615762, 'joy': 0.154682, 'fear': 0.166408, 'disgust': 0.037397, 'anger': 0.122158}}}}",Energy
90,10/31/19,SPWR,"{'usage': {'text_units': 2, 'text_characters': 17641, 'features': 2}, 'sentiment': {'document': {'score': -0.989583, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.539293, 'joy': 0.198413, 'fear': 0.212109, 'disgust': 0.022011, 'anger': 0.052781}}}}",Energy
91,8/1/19,SPWR,"{'usage': {'text_units': 2, 'text_characters': 15885, 'features': 2}, 'sentiment': {'document': {'score': -0.991092, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.360919, 'joy': 0.285247, 'fear': 0.173416, 'disgust': 0.017182, 'anger': 0.038731}}}}",Energy
92,5/10/19,SPWR,"{'usage': {'text_units': 2, 'text_characters': 16755, 'features': 2}, 'sentiment': {'document': {'score': -0.964136, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.453826, 'joy': 0.234233, 'fear': 0.164935, 'disgust': 0.020826, 'anger': 0.042065}}}}",Energy
93,10/31/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 23717, 'features': 2}, 'sentiment': {'document': {'score': -0.999394, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.773142, 'joy': 0.034408, 'fear': 0.208162, 'disgust': 0.06008, 'anger': 0.145285}}}}",Energy
94,8/1/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 22114, 'features': 2}, 'sentiment': {'document': {'score': -0.997294, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.786569, 'joy': 0.019568, 'fear': 0.219241, 'disgust': 0.065478, 'anger': 0.144772}}}}",Energy
95,10/30/20,SPWR,"{'usage': {'text_units': 2, 'text_characters': 17099, 'features': 2}, 'sentiment': {'document': {'score': -0.973659, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.752181, 'joy': 0.106961, 'fear': 0.166532, 'disgust': 0.025233, 'anger': 0.063193}}}}",Energy
96,5/9/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 21275, 'features': 2}, 'sentiment': {'document': {'score': -0.858525, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.709374, 'joy': 0.04364, 'fear': 0.25387, 'disgust': 0.064465, 'anger': 0.151006}}}}",Energy
97,8/5/20,SPWR,"{'usage': {'text_units': 2, 'text_characters': 18980, 'features': 2}, 'sentiment': {'document': {'score': -0.879072, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.649608, 'joy': 0.110109, 'fear': 0.20059, 'disgust': 0.04031, 'anger': 0.138076}}}}",Energy
98,10/26/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23561, 'features': 2}, 'sentiment': {'document': {'score': -0.837881, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.869521, 'joy': 0.007446, 'fear': 0.188041, 'disgust': 0.067037, 'anger': 0.108108}}}}",Auto
99,7/28/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25206, 'features': 2}, 'sentiment': {'document': {'score': -0.749519, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.890888, 'joy': 0.005993, 'fear': 0.166311, 'disgust': 0.063115, 'anger': 0.10333}}}}",Auto
100,4/30/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23672, 'features': 2}, 'sentiment': {'document': {'score': -0.808611, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.891272, 'joy': 0.005284, 'fear': 0.167178, 'disgust': 0.062418, 'anger': 0.103838}}}}",Auto
101,7/29/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25137, 'features': 2}, 'sentiment': {'document': {'score': -0.634846, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.872916, 'joy': 0.007713, 'fear': 0.171289, 'disgust': 0.060657, 'anger': 0.119239}}}}",Auto
102,4/29/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 24369, 'features': 2}, 'sentiment': {'document': {'score': -0.768208, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.865861, 'joy': 0.009472, 'fear': 0.184052, 'disgust': 0.063696, 'anger': 0.110626}}}}",Auto
103,8/6/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23108, 'features': 2}, 'sentiment': {'document': {'score': -0.918691, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.872912, 'joy': 0.008684, 'fear': 0.169864, 'disgust': 0.065514, 'anger': 0.115725}}}}",Auto
104,5/7/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 22072, 'features': 2}, 'sentiment': {'document': {'score': -0.824169, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.857261, 'joy': 0.009923, 'fear': 0.186393, 'disgust': 0.063119, 'anger': 0.120229}}}}",Auto
105,4/28/21,TSLA,"{'usage': {'text_units': 3, 'text_characters': 22846, 'features': 2}, 'sentiment': {'document': {'score': -0.797561, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.828091, 'joy': 0.007168, 'fear': 0.249256, 'disgust': 0.066111, 'anger': 0.111258}}}}",Auto
106,10/29/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25478, 'features': 2}, 'sentiment': {'document': {'score': -0.634846, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.877947, 'joy': 0.006573, 'fear': 0.171018, 'disgust': 0.064718, 'anger': 0.113045}}}}",Auto
107,11/2/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 26357, 'features': 2}, 'sentiment': {'document': {'score': -0.869014, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.863648, 'joy': 0.007398, 'fear': 0.168308, 'disgust': 0.068951, 'anger': 0.13339}}}}",Auto
108,4/29/21,F,"{'usage': {'text_units': 2, 'text_characters': 10547, 'features': 2}, 'sentiment': {'document': {'score': -0.994684, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.653739, 'joy': 0.039393, 'fear': 0.227966, 'disgust': 0.050996, 'anger': 0.123018}}}}",Auto
109,10/29/20,F,"{'usage': {'text_units': 2, 'text_characters': 11742, 'features': 2}, 'sentiment': {'document': {'score': -0.965094, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.64969, 'joy': 0.015646, 'fear': 0.401488, 'disgust': 0.04794, 'anger': 0.108852}}}}",Auto
110,7/31/20,F,"{'usage': {'text_units': 2, 'text_characters': 12206, 'features': 2}, 'sentiment': {'document': {'score': -0.961782, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.717764, 'joy': 0.010595, 'fear': 0.307783, 'disgust': 0.063676, 'anger': 0.140571}}}}",Auto
111,10/24/19,F,"{'usage': {'text_units': 1, 'text_characters': 9970, 'features': 2}, 'sentiment': {'document': {'score': -0.973784, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.761075, 'joy': 0.009793, 'fear': 0.260412, 'disgust': 0.071102, 'anger': 0.127205}}}}",Auto
112,7/25/19,F,"{'usage': {'text_units': 1, 'text_characters': 8126, 'features': 2}, 'sentiment': {'document': {'score': -0.98381, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.702507, 'joy': 0.014986, 'fear': 0.34185, 'disgust': 0.063595, 'anger': 0.097769}}}}",Auto
113,4/26/19,F,"{'usage': {'text_units': 1, 'text_characters': 8614, 'features': 2}, 'sentiment': {'document': {'score': -0.770744, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.747872, 'joy': 0.046202, 'fear': 0.258569, 'disgust': 0.041752, 'anger': 0.071636}}}}",Auto
114,10/25/18,F,"{'usage': {'text_units': 1, 'text_characters': 7293, 'features': 2}, 'sentiment': {'document': {'score': -0.980173, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.737815, 'joy': 0.033192, 'fear': 0.241808, 'disgust': 0.050745, 'anger': 0.075287}}}}",Auto
115,4/29/20,F,"{'usage': {'text_units': 2, 'text_characters': 13101, 'features': 2}, 'sentiment': {'document': {'score': -0.979268, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.761316, 'joy': 0.005785, 'fear': 0.290026, 'disgust': 0.051865, 'anger': 0.124511}}}}",Auto
116,7/26/18,F,"{'usage': {'text_units': 1, 'text_characters': 8012, 'features': 2}, 'sentiment': {'document': {'score': -0.990198, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.730149, 'joy': 0.010877, 'fear': 0.302792, 'disgust': 0.07957, 'anger': 0.11928}}}}",Auto
117,4/26/18,F,"{'usage': {'text_units': 1, 'text_characters': 7503, 'features': 2}, 'sentiment': {'document': {'score': -0.75304, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.67821, 'joy': 0.046597, 'fear': 0.262044, 'disgust': 0.045324, 'anger': 0.075497}}}}",Auto
118,11/7/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4029, 'features': 2}, 'sentiment': {'document': {'score': -0.666044, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.701611, 'joy': 0.024146, 'fear': 0.227568, 'disgust': 0.029855, 'anger': 0.07283}}}}",Auto
119,8/8/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4035, 'features': 2}, 'sentiment': {'document': {'score': -0.766119, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.681182, 'joy': 0.023915, 'fear': 0.233984, 'disgust': 0.029121, 'anger': 0.066195}}}}",Auto
120,5/10/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4050, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.713169, 'joy': 0.024113, 'fear': 0.211792, 'disgust': 0.030519, 'anger': 0.072982}}}}",Auto
121,8/13/18,NKLA,"{'usage': {'text_units': 1, 'text_characters': 3642, 'features': 2}, 'sentiment': {'document': {'score': -0.861703, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.682697, 'joy': 0.028601, 'fear': 0.225899, 'disgust': 0.023121, 'anger': 0.061435}}}}",Auto
122,11/9/20,NKLA,"{'usage': {'text_units': 3, 'text_characters': 21531, 'features': 2}, 'sentiment': {'document': {'score': -0.930738, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.88879, 'joy': 0.002094, 'fear': 0.163456, 'disgust': 0.072787, 'anger': 0.117401}}}}",Auto
123,5/11/20,NKLA,"{'usage': {'text_units': 1, 'text_characters': 5607, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.679374, 'joy': 0.030781, 'fear': 0.185664, 'disgust': 0.024202, 'anger': 0.064336}}}}",Auto
124,11/8/18,NKLA,"{'usage': {'text_units': 1, 'text_characters': 3604, 'features': 2}, 'sentiment': {'document': {'score': -0.833742, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.695854, 'joy': 0.024403, 'fear': 0.220787, 'disgust': 0.027109, 'anger': 0.072894}}}}",Auto
125,8/4/20,NKLA,"{'usage': {'text_units': 2, 'text_characters': 17998, 'features': 2}, 'sentiment': {'document': {'score': -0.963677, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.875484, 'joy': 0.003035, 'fear': 0.213205, 'disgust': 0.065469, 'anger': 0.084961}}}}",Auto
126,9/11/20,CCIV,"{'usage': {'text_units': 1, 'text_characters': 4104, 'features': 2}, 'sentiment': {'document': {'score': -0.757328, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.743597, 'joy': 0.014243, 'fear': 0.247646, 'disgust': 0.026407, 'anger': 0.068999}}}}",Auto
127,11/9/20,CCIV,"{'usage': {'text_units': 1, 'text_characters': 4483, 'features': 2}, 'sentiment': {'document': {'score': -0.781339, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.780206, 'joy': 0.018132, 'fear': 0.204499, 'disgust': 0.020814, 'anger': 0.062113}}}}",Auto
0,7/29/20,GM,"{'usage': {'text_units': 2, 'text_characters': 15182, 'features': 2}, 'sentiment': {'document': {'score': -0.99721, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.81237, 'joy': 0.006986, 'fear': 0.210693, 'disgust': 0.082004, 'anger': 0.088929}}}}",Auto
1,5/6/20,GM,"{'usage': {'text_units': 2, 'text_characters': 15231, 'features': 2}, 'sentiment': {'document': {'score': -0.931157, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.821789, 'joy': 0.005699, 'fear': 0.221282, 'disgust': 0.082677, 'anger': 0.085344}}}}",Auto
2,10/29/19,GM,"{'usage': {'text_units': 2, 'text_characters': 12976, 'features': 2}, 'sentiment': {'document': {'score': -0.929074, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.779061, 'joy': 0.0074, 'fear': 0.257452, 'disgust': 0.093488, 'anger': 0.094484}}}}",Auto
3,8/1/19,GM,"{'usage': {'text_units': 2, 'text_characters': 12282, 'features': 2}, 'sentiment': {'document': {'score': -0.894349, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.741921, 'joy': 0.013599, 'fear': 0.287029, 'disgust': 0.093191, 'anger': 0.09025}}}}",Auto
4,4/30/19,GM,"{'usage': {'text_units': 2, 'text_characters': 12007, 'features': 2}, 'sentiment': {'document': {'score': -0.743919, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.742726, 'joy': 0.012589, 'fear': 0.272027, 'disgust': 0.090641, 'anger': 0.093378}}}}",Auto
5,10/31/18,GM,"{'usage': {'text_units': 2, 'text_characters': 14657, 'features': 2}, 'sentiment': {'document': {'score': -0.995483, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.811907, 'joy': 0.009287, 'fear': 0.216355, 'disgust': 0.087232, 'anger': 0.100817}}}}",Auto
6,7/25/18,GM,"{'usage': {'text_units': 2, 'text_characters': 13977, 'features': 2}, 'sentiment': {'document': {'score': -0.96559, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.815317, 'joy': 0.014526, 'fear': 0.199496, 'disgust': 0.081975, 'anger': 0.101876}}}}",Auto
7,4/26/18,GM,"{'usage': {'text_units': 2, 'text_characters': 13487, 'features': 2}, 'sentiment': {'document': {'score': -0.712873, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.800965, 'joy': 0.011576, 'fear': 0.220395, 'disgust': 0.080005, 'anger': 0.10348}}}}",Auto
8,11/5/20,GM,"{'usage': {'text_units': 2, 'text_characters': 14937, 'features': 2}, 'sentiment': {'document': {'score': -0.975074, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.796238, 'joy': 0.007835, 'fear': 0.237468, 'disgust': 0.079302, 'anger': 0.078573}}}}",Auto
9,4/29/21,V,"{'usage': {'text_units': 1, 'text_characters': 6464, 'features': 2}, 'sentiment': {'document': {'score': -0.90027, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.635136, 'joy': 0.034925, 'fear': 0.242267, 'disgust': 0.083307, 'anger': 0.115629}}}}",Finance
10,7/31/20,V,"{'usage': {'text_units': 1, 'text_characters': 7082, 'features': 2}, 'sentiment': {'document': {'score': -0.996084, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.552417, 'joy': 0.024968, 'fear': 0.253872, 'disgust': 0.085709, 'anger': 0.161905}}}}",Finance
11,1/31/20,V,"{'usage': {'text_units': 1, 'text_characters': 5071, 'features': 2}, 'sentiment': {'document': {'score': -0.997778, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.522278, 'joy': 0.025172, 'fear': 0.352078, 'disgust': 0.078689, 'anger': 0.108316}}}}",Finance
12,7/26/19,V,"{'usage': {'text_units': 1, 'text_characters': 6519, 'features': 2}, 'sentiment': {'document': {'score': -0.999248, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.389162, 'joy': 0.039376, 'fear': 0.402176, 'disgust': 0.056392, 'anger': 0.063326}}}}",Finance
13,4/26/19,V,"{'usage': {'text_units': 1, 'text_characters': 6602, 'features': 2}, 'sentiment': {'document': {'score': -0.988536, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.344789, 'joy': 0.04707, 'fear': 0.358941, 'disgust': 0.04654, 'anger': 0.05725}}}}",Finance
14,1/31/19,V,"{'usage': {'text_units': 1, 'text_characters': 5305, 'features': 2}, 'sentiment': {'document': {'score': -0.991439, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.367708, 'joy': 0.047003, 'fear': 0.375086, 'disgust': 0.053292, 'anger': 0.050141}}}}",Finance
15,4/27/18,V,"{'usage': {'text_units': 1, 'text_characters': 6539, 'features': 2}, 'sentiment': {'document': {'score': -0.841204, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.487756, 'joy': 0.040593, 'fear': 0.258675, 'disgust': 0.131608, 'anger': 0.169777}}}}",Finance
16,7/27/18,V,"{'usage': {'text_units': 1, 'text_characters': 6902, 'features': 2}, 'sentiment': {'document': {'score': -0.985787, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.532188, 'joy': 0.023773, 'fear': 0.226232, 'disgust': 0.11765, 'anger': 0.188287}}}}",Finance
17,5/4/20,V,"{'usage': {'text_units': 1, 'text_characters': 7429, 'features': 2}, 'sentiment': {'document': {'score': -0.96906, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.607119, 'joy': 0.020989, 'fear': 0.372887, 'disgust': 0.095655, 'anger': 0.122846}}}}",Finance
18,1/29/21,V,"{'usage': {'text_units': 1, 'text_characters': 5211, 'features': 2}, 'sentiment': {'document': {'score': -0.972087, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.546997, 'joy': 0.058701, 'fear': 0.311981, 'disgust': 0.053009, 'anger': 0.063647}}}}",Finance
19,11/2/20,JPM,"{'usage': {'text_units': 4, 'text_characters': 39635, 'features': 2}, 'sentiment': {'document': {'score': -0.818965, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.644362, 'joy': 0.006779, 'fear': 0.41586, 'disgust': 0.088054, 'anger': 0.142812}}}}",Finance
20,11/4/19,JPM,"{'usage': {'text_units': 3, 'text_characters': 29496, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.660639, 'joy': 0.013116, 'fear': 0.314924, 'disgust': 0.088166, 'anger': 0.165134}}}}",Finance
21,10/31/18,JPM,"{'usage': {'text_units': 4, 'text_characters': 32527, 'features': 2}, 'sentiment': {'document': {'score': -0.705879, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.62784, 'joy': 0.023195, 'fear': 0.388779, 'disgust': 0.078423, 'anger': 0.106993}}}}",Finance
22,8/1/18,JPM,"{'usage': {'text_units': 4, 'text_characters': 32005, 'features': 2}, 'sentiment': {'document': {'score': -0.735811, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.622804, 'joy': 0.019578, 'fear': 0.376023, 'disgust': 0.083755, 'anger': 0.126455}}}}",Finance
23,8/3/20,JPM,"{'usage': {'text_units': 4, 'text_characters': 38802, 'features': 2}, 'sentiment': {'document': {'score': -0.666649, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.620362, 'joy': 0.008134, 'fear': 0.433943, 'disgust': 0.085404, 'anger': 0.143536}}}}",Finance
