,date,ticker,document,Industry
24,5/7/20,JPM,"{'usage': {'text_units': 4, 'text_characters': 38797, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.672386, 'joy': 0.006818, 'fear': 0.374625, 'disgust': 0.087553, 'anger': 0.150583}}}}",Finance
25,5/2/18,JPM,"{'usage': {'text_units': 4, 'text_characters': 33444, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.62095, 'joy': 0.018803, 'fear': 0.37715, 'disgust': 0.086288, 'anger': 0.122966}}}}",Finance
26,8/6/19,JPM,"{'usage': {'text_units': 3, 'text_characters': 29169, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.648811, 'joy': 0.011133, 'fear': 0.355081, 'disgust': 0.083016, 'anger': 0.120884}}}}",Finance
27,5/2/19,JPM,"{'usage': {'text_units': 3, 'text_characters': 29973, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.662945, 'joy': 0.013451, 'fear': 0.344561, 'disgust': 0.085831, 'anger': 0.117225}}}}",Finance
28,10/30/20,BAC,"{'usage': {'text_units': 3, 'text_characters': 29250, 'features': 2}, 'sentiment': {'document': {'score': -0.574911, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.613886, 'joy': 0.027706, 'fear': 0.483142, 'disgust': 0.027467, 'anger': 0.062851}}}}",Finance
29,7/31/20,BAC,"{'usage': {'text_units': 4, 'text_characters': 30008, 'features': 2}, 'sentiment': {'document': {'score': -0.644218, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.65195, 'joy': 0.022548, 'fear': 0.445124, 'disgust': 0.036264, 'anger': 0.069721}}}}",Finance
30,10/28/19,BAC,"{'usage': {'text_units': 3, 'text_characters': 23709, 'features': 2}, 'sentiment': {'document': {'score': -0.602741, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.555747, 'joy': 0.051023, 'fear': 0.44448, 'disgust': 0.029614, 'anger': 0.098337}}}}",Finance
31,4/26/19,BAC,"{'usage': {'text_units': 3, 'text_characters': 27357, 'features': 2}, 'sentiment': {'document': {'score': -0.583814, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.524652, 'joy': 0.066577, 'fear': 0.456512, 'disgust': 0.022549, 'anger': 0.08545}}}}",Finance
32,7/30/18,BAC,"{'usage': {'text_units': 3, 'text_characters': 27934, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.571896, 'joy': 0.048948, 'fear': 0.43908, 'disgust': 0.026523, 'anger': 0.088995}}}}",Finance
33,4/30/18,BAC,"{'usage': {'text_units': 4, 'text_characters': 31433, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.604492, 'joy': 0.057441, 'fear': 0.383695, 'disgust': 0.027394, 'anger': 0.103341}}}}",Finance
34,4/29/21,BAC,"{'usage': {'text_units': 3, 'text_characters': 26188, 'features': 2}, 'sentiment': {'document': {'score': -0.442511, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.471342, 'joy': 0.090895, 'fear': 0.489782, 'disgust': 0.018562, 'anger': 0.057498}}}}",Finance
35,5/1/20,BAC,"{'usage': {'text_units': 4, 'text_characters': 31055, 'features': 2}, 'sentiment': {'document': {'score': -0.529242, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.666836, 'joy': 0.019627, 'fear': 0.424303, 'disgust': 0.03437, 'anger': 0.077606}}}}",Finance
36,7/29/19,BAC,"{'usage': {'text_units': 3, 'text_characters': 24614, 'features': 2}, 'sentiment': {'document': {'score': -0.602741, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.579954, 'joy': 0.042365, 'fear': 0.432292, 'disgust': 0.030516, 'anger': 0.09568}}}}",Finance
37,10/29/18,BAC,"{'usage': {'text_units': 3, 'text_characters': 27223, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.586826, 'joy': 0.040731, 'fear': 0.442686, 'disgust': 0.02844, 'anger': 0.101831}}}}",Finance
38,4/29/21,MA,"{'usage': {'text_units': 2, 'text_characters': 11587, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.54022, 'joy': 0.007679, 'fear': 0.206476, 'disgust': 0.168031, 'anger': 0.403787}}}}",Finance
39,10/28/20,MA,"{'usage': {'text_units': 2, 'text_characters': 11423, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.507139, 'joy': 0.016483, 'fear': 0.211863, 'disgust': 0.148506, 'anger': 0.412453}}}}",Finance
40,4/29/20,MA,"{'usage': {'text_units': 2, 'text_characters': 11278, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.57083, 'joy': 0.006513, 'fear': 0.201962, 'disgust': 0.148722, 'anger': 0.392951}}}}",Finance
41,10/29/19,MA,"{'usage': {'text_units': 2, 'text_characters': 10286, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.565596, 'joy': 0.006424, 'fear': 0.226043, 'disgust': 0.144811, 'anger': 0.375447}}}}",Finance
42,7/30/19,MA,"{'usage': {'text_units': 2, 'text_characters': 10274, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.565908, 'joy': 0.007363, 'fear': 0.224291, 'disgust': 0.139965, 'anger': 0.377578}}}}",Finance
43,10/30/18,MA,"{'usage': {'text_units': 2, 'text_characters': 12795, 'features': 2}, 'sentiment': {'document': {'score': -0.63162, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.513899, 'joy': 0.026438, 'fear': 0.207472, 'disgust': 0.16136, 'anger': 0.353926}}}}",Finance
44,7/26/18,MA,"{'usage': {'text_units': 2, 'text_characters': 12275, 'features': 2}, 'sentiment': {'document': {'score': -0.63162, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.496333, 'joy': 0.031385, 'fear': 0.21309, 'disgust': 0.163757, 'anger': 0.36973}}}}",Finance
45,7/30/20,MA,"{'usage': {'text_units': 2, 'text_characters': 10865, 'features': 2}, 'sentiment': {'document': {'score': -0.570921, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.513181, 'joy': 0.010187, 'fear': 0.212704, 'disgust': 0.149655, 'anger': 0.42977}}}}",Finance
46,4/30/19,MA,"{'usage': {'text_units': 2, 'text_characters': 10330, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.574555, 'joy': 0.007011, 'fear': 0.21841, 'disgust': 0.140888, 'anger': 0.360402}}}}",Finance
47,5/2/18,MA,"{'usage': {'text_units': 2, 'text_characters': 12505, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.515461, 'joy': 0.030532, 'fear': 0.197878, 'disgust': 0.151953, 'anger': 0.385492}}}}",Finance
48,11/3/20,PYPL,"{'usage': {'text_units': 3, 'text_characters': 24415, 'features': 2}, 'sentiment': {'document': {'score': -0.999388, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.822051, 'joy': 0.005078, 'fear': 0.214765, 'disgust': 0.085037, 'anger': 0.132939}}}}",Finance
49,7/30/20,PYPL,"{'usage': {'text_units': 3, 'text_characters': 22674, 'features': 2}, 'sentiment': {'document': {'score': -0.999019, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.826594, 'joy': 0.004998, 'fear': 0.203083, 'disgust': 0.090165, 'anger': 0.132702}}}}",Finance
50,10/24/19,PYPL,"{'usage': {'text_units': 3, 'text_characters': 22278, 'features': 2}, 'sentiment': {'document': {'score': -0.999727, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.825908, 'joy': 0.005491, 'fear': 0.226771, 'disgust': 0.08322, 'anger': 0.114183}}}}",Finance
51,7/25/19,PYPL,"{'usage': {'text_units': 2, 'text_characters': 19574, 'features': 2}, 'sentiment': {'document': {'score': -0.999735, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.828689, 'joy': 0.003687, 'fear': 0.225457, 'disgust': 0.087765, 'anger': 0.113137}}}}",Finance
52,4/25/19,PYPL,"{'usage': {'text_units': 2, 'text_characters': 19394, 'features': 2}, 'sentiment': {'document': {'score': -0.986477, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.839179, 'joy': 0.00372, 'fear': 0.195088, 'disgust': 0.096949, 'anger': 0.113832}}}}",Finance
53,7/26/18,PYPL,"{'usage': {'text_units': 3, 'text_characters': 25133, 'features': 2}, 'sentiment': {'document': {'score': -0.944441, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.832701, 'joy': 0.00215, 'fear': 0.18526, 'disgust': 0.102028, 'anger': 0.149155}}}}",Finance
54,10/23/18,PYPL,"{'usage': {'text_units': 3, 'text_characters': 26872, 'features': 2}, 'sentiment': {'document': {'score': -0.944441, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.831297, 'joy': 0.002051, 'fear': 0.189676, 'disgust': 0.096615, 'anger': 0.152128}}}}",Finance
55,4/26/18,PYPL,"{'usage': {'text_units': 2, 'text_characters': 19949, 'features': 2}, 'sentiment': {'document': {'score': -0.95476, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.844272, 'joy': 0.002656, 'fear': 0.192864, 'disgust': 0.091735, 'anger': 0.126869}}}}",Finance
56,5/7/20,PYPL,"{'usage': {'text_units': 2, 'text_characters': 18877, 'features': 2}, 'sentiment': {'document': {'score': -0.978387, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.794993, 'joy': 0.007021, 'fear': 0.23527, 'disgust': 0.100083, 'anger': 0.115371}}}}",Finance
57,10/29/20,AMT,"{'usage': {'text_units': 2, 'text_characters': 11698, 'features': 2}, 'sentiment': {'document': {'score': -0.900606, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.543568, 'joy': 0.056092, 'fear': 0.252996, 'disgust': 0.038541, 'anger': 0.0644}}}}",Real Estate
58,7/30/20,AMT,"{'usage': {'text_units': 2, 'text_characters': 11397, 'features': 2}, 'sentiment': {'document': {'score': -0.637531, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.562872, 'joy': 0.049914, 'fear': 0.27641, 'disgust': 0.040127, 'anger': 0.07062}}}}",Real Estate
59,10/31/19,AMT,"{'usage': {'text_units': 2, 'text_characters': 11493, 'features': 2}, 'sentiment': {'document': {'score': -0.845304, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.624329, 'joy': 0.03782, 'fear': 0.214807, 'disgust': 0.045258, 'anger': 0.094978}}}}",Real Estate
60,7/31/19,AMT,"{'usage': {'text_units': 2, 'text_characters': 10437, 'features': 2}, 'sentiment': {'document': {'score': -0.886443, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.533362, 'joy': 0.05375, 'fear': 0.220918, 'disgust': 0.041321, 'anger': 0.055854}}}}",Real Estate
61,5/3/19,AMT,"{'usage': {'text_units': 1, 'text_characters': 9980, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.482197, 'joy': 0.053682, 'fear': 0.223333, 'disgust': 0.038989, 'anger': 0.052685}}}}",Real Estate
62,10/30/18,AMT,"{'usage': {'text_units': 2, 'text_characters': 12509, 'features': 2}, 'sentiment': {'document': {'score': -0.662379, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.46267, 'joy': 0.054357, 'fear': 0.219537, 'disgust': 0.040589, 'anger': 0.052506}}}}",Real Estate
63,7/31/18,AMT,"{'usage': {'text_units': 2, 'text_characters': 12604, 'features': 2}, 'sentiment': {'document': {'score': -0.750602, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.519755, 'joy': 0.055915, 'fear': 0.208506, 'disgust': 0.041372, 'anger': 0.062415}}}}",Real Estate
64,5/2/18,AMT,"{'usage': {'text_units': 2, 'text_characters': 10688, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.390212, 'joy': 0.091664, 'fear': 0.203415, 'disgust': 0.02852, 'anger': 0.037242}}}}",Real Estate
65,4/29/21,AMT,"{'usage': {'text_units': 2, 'text_characters': 12511, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.584884, 'joy': 0.053503, 'fear': 0.281717, 'disgust': 0.032243, 'anger': 0.069275}}}}",Real Estate
66,4/29/20,AMT,"{'usage': {'text_units': 2, 'text_characters': 14398, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.843403, 'joy': 0.004648, 'fear': 0.169261, 'disgust': 0.060898, 'anger': 0.148135}}}}",Real Estate
67,4/29/21,CBRE,"{'usage': {'text_units': 1, 'text_characters': 9944, 'features': 2}, 'sentiment': {'document': {'score': -0.712499, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.383689, 'joy': 0.126272, 'fear': 0.454425, 'disgust': 0.018008, 'anger': 0.029401}}}}",Real Estate
68,8/4/20,CBRE,"{'usage': {'text_units': 1, 'text_characters': 9935, 'features': 2}, 'sentiment': {'document': {'score': -0.967121, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.496249, 'joy': 0.062293, 'fear': 0.480808, 'disgust': 0.026783, 'anger': 0.042881}}}}",Real Estate
69,5/7/20,CBRE,"{'usage': {'text_units': 2, 'text_characters': 10974, 'features': 2}, 'sentiment': {'document': {'score': -0.785423, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.478201, 'joy': 0.068108, 'fear': 0.46647, 'disgust': 0.027025, 'anger': 0.044512}}}}",Real Estate
70,11/6/19,CBRE,"{'usage': {'text_units': 2, 'text_characters': 10078, 'features': 2}, 'sentiment': {'document': {'score': -0.946401, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.401968, 'joy': 0.092882, 'fear': 0.421106, 'disgust': 0.030514, 'anger': 0.038491}}}}",Real Estate
71,8/9/19,CBRE,"{'usage': {'text_units': 1, 'text_characters': 9684, 'features': 2}, 'sentiment': {'document': {'score': -0.984093, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.385777, 'joy': 0.102906, 'fear': 0.417943, 'disgust': 0.028231, 'anger': 0.041327}}}}",Real Estate
72,5/10/19,CBRE,"{'usage': {'text_units': 2, 'text_characters': 10132, 'features': 2}, 'sentiment': {'document': {'score': -0.897614, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.421948, 'joy': 0.06765, 'fear': 0.35574, 'disgust': 0.030825, 'anger': 0.049972}}}}",Real Estate
73,11/9/18,CBRE,"{'usage': {'text_units': 2, 'text_characters': 11507, 'features': 2}, 'sentiment': {'document': {'score': -0.737978, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.409288, 'joy': 0.200792, 'fear': 0.327675, 'disgust': 0.017066, 'anger': 0.038299}}}}",Real Estate
74,8/9/18,CBRE,"{'usage': {'text_units': 2, 'text_characters': 11102, 'features': 2}, 'sentiment': {'document': {'score': -0.869064, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.483962, 'joy': 0.148702, 'fear': 0.353266, 'disgust': 0.018144, 'anger': 0.048074}}}}",Real Estate
75,5/10/18,CBRE,"{'usage': {'text_units': 2, 'text_characters': 10211, 'features': 2}, 'sentiment': {'document': {'score': -0.818125, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.387308, 'joy': 0.202426, 'fear': 0.363732, 'disgust': 0.017685, 'anger': 0.039182}}}}",Real Estate
76,10/29/20,CBRE,"{'usage': {'text_units': 2, 'text_characters': 10382, 'features': 2}, 'sentiment': {'document': {'score': -0.891322, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.4153, 'joy': 0.0993, 'fear': 0.502571, 'disgust': 0.022536, 'anger': 0.036388}}}}",Real Estate
77,11/5/20,ZG,"{'usage': {'text_units': 2, 'text_characters': 14008, 'features': 2}, 'sentiment': {'document': {'score': -0.881282, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.664446, 'joy': 0.010501, 'fear': 0.282174, 'disgust': 0.130135, 'anger': 0.140655}}}}",Real Estate
78,8/6/20,ZG,"{'usage': {'text_units': 2, 'text_characters': 14072, 'features': 2}, 'sentiment': {'document': {'score': -0.687622, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.656579, 'joy': 0.008784, 'fear': 0.274179, 'disgust': 0.11628, 'anger': 0.17086}}}}",Real Estate
79,11/7/19,ZG,"{'usage': {'text_units': 2, 'text_characters': 13241, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.569542, 'joy': 0.026558, 'fear': 0.223535, 'disgust': 0.109612, 'anger': 0.222297}}}}",Real Estate
80,8/7/19,ZG,"{'usage': {'text_units': 2, 'text_characters': 10998, 'features': 2}, 'sentiment': {'document': {'score': -0.569713, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.609661, 'joy': 0.022712, 'fear': 0.218591, 'disgust': 0.097486, 'anger': 0.223739}}}}",Real Estate
81,11/6/18,ZG,"{'usage': {'text_units': 3, 'text_characters': 24270, 'features': 2}, 'sentiment': {'document': {'score': -0.67283, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.872626, 'joy': 0.002803, 'fear': 0.138177, 'disgust': 0.066494, 'anger': 0.168397}}}}",Real Estate
82,8/6/18,ZG,"{'usage': {'text_units': 2, 'text_characters': 15843, 'features': 2}, 'sentiment': {'document': {'score': -0.522269, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.658189, 'joy': 0.038096, 'fear': 0.210176, 'disgust': 0.081395, 'anger': 0.171928}}}}",Real Estate
83,5/8/18,ZG,"{'usage': {'text_units': 3, 'text_characters': 25690, 'features': 2}, 'sentiment': {'document': {'score': -0.417476, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.866002, 'joy': 0.002166, 'fear': 0.153426, 'disgust': 0.068011, 'anger': 0.162573}}}}",Real Estate
84,5/7/20,ZG,"{'usage': {'text_units': 2, 'text_characters': 15458, 'features': 2}, 'sentiment': {'document': {'score': -0.563672, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.644944, 'joy': 0.037108, 'fear': 0.237099, 'disgust': 0.101273, 'anger': 0.17609}}}}",Real Estate
85,5/9/19,ZG,"{'usage': {'text_units': 2, 'text_characters': 11036, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.599151, 'joy': 0.039203, 'fear': 0.20033, 'disgust': 0.10887, 'anger': 0.200854}}}}",Real Estate
86,11/12/20,RKT,"{'usage': {'text_units': 2, 'text_characters': 16635, 'features': 2}, 'sentiment': {'document': {'score': -0.985596, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.504, 'joy': 0.096234, 'fear': 0.235448, 'disgust': 0.045836, 'anger': 0.119364}}}}",Real Estate
87,9/2/20,RKT,"{'usage': {'text_units': 2, 'text_characters': 14550, 'features': 2}, 'sentiment': {'document': {'score': -0.997026, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.566715, 'joy': 0.067541, 'fear': 0.247731, 'disgust': 0.056633, 'anger': 0.100601}}}}",Real Estate
0,4/29/21,WELL,"{'usage': {'text_units': 1, 'text_characters': 9648, 'features': 2}, 'sentiment': {'document': {'score': -0.99971, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.556743, 'joy': 0.073611, 'fear': 0.180356, 'disgust': 0.032753, 'anger': 0.064797}}}}",Real Estate
1,10/29/20,WELL,"{'usage': {'text_units': 1, 'text_characters': 9434, 'features': 2}, 'sentiment': {'document': {'score': -0.999702, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.544332, 'joy': 0.056337, 'fear': 0.199391, 'disgust': 0.047107, 'anger': 0.080373}}}}",Real Estate
2,5/7/20,WELL,"{'usage': {'text_units': 2, 'text_characters': 11090, 'features': 2}, 'sentiment': {'document': {'score': -0.998326, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.659825, 'joy': 0.029652, 'fear': 0.234307, 'disgust': 0.045184, 'anger': 0.094271}}}}",Real Estate
3,10/30/19,WELL,"{'usage': {'text_units': 1, 'text_characters': 7868, 'features': 2}, 'sentiment': {'document': {'score': -0.999897, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.365023, 'joy': 0.070107, 'fear': 0.201416, 'disgust': 0.036611, 'anger': 0.046881}}}}",Real Estate
4,4/30/19,WELL,"{'usage': {'text_units': 1, 'text_characters': 8273, 'features': 2}, 'sentiment': {'document': {'score': -0.997873, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.360236, 'joy': 0.06762, 'fear': 0.178215, 'disgust': 0.041037, 'anger': 0.050014}}}}",Real Estate
5,10/30/18,WELL,"{'usage': {'text_units': 1, 'text_characters': 8195, 'features': 2}, 'sentiment': {'document': {'score': -0.998423, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.391854, 'joy': 0.112967, 'fear': 0.178199, 'disgust': 0.031325, 'anger': 0.042491}}}}",Real Estate
6,5/4/18,WELL,"{'usage': {'text_units': 1, 'text_characters': 9183, 'features': 2}, 'sentiment': {'document': {'score': -0.991952, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.357508, 'joy': 0.128317, 'fear': 0.173021, 'disgust': 0.032205, 'anger': 0.048594}}}}",Real Estate
7,8/6/20,WELL,"{'usage': {'text_units': 1, 'text_characters': 9490, 'features': 2}, 'sentiment': {'document': {'score': -0.999615, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.560711, 'joy': 0.052209, 'fear': 0.207724, 'disgust': 0.048265, 'anger': 0.076754}}}}",Real Estate
8,8/1/19,WELL,"{'usage': {'text_units': 1, 'text_characters': 7827, 'features': 2}, 'sentiment': {'document': {'score': -0.999851, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.359617, 'joy': 0.075827, 'fear': 0.206858, 'disgust': 0.035942, 'anger': 0.048032}}}}",Real Estate
9,8/2/18,WELL,"{'usage': {'text_units': 1, 'text_characters': 8069, 'features': 2}, 'sentiment': {'document': {'score': -0.997347, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.407702, 'joy': 0.106457, 'fear': 0.169436, 'disgust': 0.031009, 'anger': 0.042814}}}}",Real Estate
10,4/30/21,JNJ,"{'usage': {'text_units': 2, 'text_characters': 19849, 'features': 2}, 'sentiment': {'document': {'score': 0.71173, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.823826, 'joy': 0.002999, 'fear': 0.149126, 'disgust': 0.097647, 'anger': 0.201564}}}}",Pharma
11,10/23/20,JNJ,"{'usage': {'text_units': 3, 'text_characters': 21945, 'features': 2}, 'sentiment': {'document': {'score': -0.51152, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.799415, 'joy': 0.00224, 'fear': 0.187447, 'disgust': 0.103043, 'anger': 0.196801}}}}",Pharma
