,date,ticker,document,Industry
12,7/24/20,JNJ,"{'usage': {'text_units': 3, 'text_characters': 21337, 'features': 2}, 'sentiment': {'document': {'score': -0.51152, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.794292, 'joy': 0.001696, 'fear': 0.183815, 'disgust': 0.110212, 'anger': 0.201588}}}}",Pharma
13,4/29/20,JNJ,"{'usage': {'text_units': 3, 'text_characters': 20590, 'features': 2}, 'sentiment': {'document': {'score': -0.512333, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.805597, 'joy': 0.003042, 'fear': 0.192126, 'disgust': 0.105148, 'anger': 0.17735}}}}",Pharma
14,10/28/19,JNJ,"{'usage': {'text_units': 3, 'text_characters': 20909, 'features': 2}, 'sentiment': {'document': {'score': 0.504089, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.791246, 'joy': 0.004744, 'fear': 0.222096, 'disgust': 0.102475, 'anger': 0.161292}}}}",Pharma
15,7/29/19,JNJ,"{'usage': {'text_units': 2, 'text_characters': 19225, 'features': 2}, 'sentiment': {'document': {'score': 0.504089, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.817767, 'joy': 0.003887, 'fear': 0.201604, 'disgust': 0.105171, 'anger': 0.143809}}}}",Pharma
16,5/1/19,JNJ,"{'usage': {'text_units': 2, 'text_characters': 17698, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.811006, 'joy': 0.0033, 'fear': 0.197514, 'disgust': 0.10379, 'anger': 0.16054}}}}",Pharma
17,10/31/18,JNJ,"{'usage': {'text_units': 2, 'text_characters': 18544, 'features': 2}, 'sentiment': {'document': {'score': -0.528991, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.779978, 'joy': 0.009022, 'fear': 0.218018, 'disgust': 0.089525, 'anger': 0.181636}}}}",Pharma
18,5/1/18,JNJ,"{'usage': {'text_units': 2, 'text_characters': 15626, 'features': 2}, 'sentiment': {'document': {'score': -0.528991, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.753167, 'joy': 0.015769, 'fear': 0.226327, 'disgust': 0.085996, 'anger': 0.194024}}}}",Pharma
19,8/2/18,JNJ,"{'usage': {'text_units': 2, 'text_characters': 17307, 'features': 2}, 'sentiment': {'document': {'score': -0.528991, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.767577, 'joy': 0.011013, 'fear': 0.214491, 'disgust': 0.090855, 'anger': 0.196726}}}}",Pharma
20,10/29/20,AMGN,"{'usage': {'text_units': 2, 'text_characters': 13184, 'features': 2}, 'sentiment': {'document': {'score': -0.994381, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.813177, 'joy': 0.008007, 'fear': 0.19353, 'disgust': 0.064051, 'anger': 0.162061}}}}",Pharma
21,7/29/20,AMGN,"{'usage': {'text_units': 2, 'text_characters': 12597, 'features': 2}, 'sentiment': {'document': {'score': -0.949556, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.786488, 'joy': 0.015123, 'fear': 0.200165, 'disgust': 0.058522, 'anger': 0.1752}}}}",Pharma
22,5/1/20,AMGN,"{'usage': {'text_units': 2, 'text_characters': 12221, 'features': 2}, 'sentiment': {'document': {'score': -0.966304, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.675926, 'joy': 0.052983, 'fear': 0.199349, 'disgust': 0.07065, 'anger': 0.227414}}}}",Pharma
23,10/30/19,AMGN,"{'usage': {'text_units': 2, 'text_characters': 12378, 'features': 2}, 'sentiment': {'document': {'score': -0.897029, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.721112, 'joy': 0.036263, 'fear': 0.163265, 'disgust': 0.077973, 'anger': 0.243069}}}}",Pharma
24,7/31/19,AMGN,"{'usage': {'text_units': 2, 'text_characters': 13999, 'features': 2}, 'sentiment': {'document': {'score': -0.894383, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.792322, 'joy': 0.006002, 'fear': 0.207775, 'disgust': 0.080096, 'anger': 0.181995}}}}",Pharma
25,10/31/18,AMGN,"{'usage': {'text_units': 2, 'text_characters': 13493, 'features': 2}, 'sentiment': {'document': {'score': -0.918974, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.582411, 'joy': 0.186234, 'fear': 0.133388, 'disgust': 0.030693, 'anger': 0.091948}}}}",Pharma
26,7/27/18,AMGN,"{'usage': {'text_units': 2, 'text_characters': 12331, 'features': 2}, 'sentiment': {'document': {'score': -0.918974, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.568485, 'joy': 0.163858, 'fear': 0.17324, 'disgust': 0.030705, 'anger': 0.124874}}}}",Pharma
27,4/25/18,AMGN,"{'usage': {'text_units': 2, 'text_characters': 10864, 'features': 2}, 'sentiment': {'document': {'score': -0.623133, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.318739, 'joy': 0.197328, 'fear': 0.151353, 'disgust': 0.039765, 'anger': 0.157543}}}}",Pharma
28,4/28/21,AMGN,"{'usage': {'text_units': 2, 'text_characters': 12602, 'features': 2}, 'sentiment': {'document': {'score': -0.875536, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.813009, 'joy': 0.006938, 'fear': 0.205148, 'disgust': 0.063241, 'anger': 0.170845}}}}",Pharma
29,5/1/19,AMGN,"{'usage': {'text_units': 2, 'text_characters': 11341, 'features': 2}, 'sentiment': {'document': {'score': -0.915616, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.622954, 'joy': 0.036181, 'fear': 0.175849, 'disgust': 0.103626, 'anger': 0.231249}}}}",Pharma
30,8/6/20,PFE,"{'usage': {'text_units': 4, 'text_characters': 30373, 'features': 2}, 'sentiment': {'document': {'score': -0.895548, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.748033, 'joy': 0.019516, 'fear': 0.262057, 'disgust': 0.116381, 'anger': 0.130128}}}}",Pharma
31,5/7/20,PFE,"{'usage': {'text_units': 3, 'text_characters': 27611, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.770976, 'joy': 0.013016, 'fear': 0.263851, 'disgust': 0.110083, 'anger': 0.118476}}}}",Pharma
32,11/7/19,PFE,"{'usage': {'text_units': 4, 'text_characters': 33548, 'features': 2}, 'sentiment': {'document': {'score': -0.966053, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.75606, 'joy': 0.02421, 'fear': 0.245835, 'disgust': 0.107432, 'anger': 0.136352}}}}",Pharma
33,8/8/19,PFE,"{'usage': {'text_units': 4, 'text_characters': 32020, 'features': 2}, 'sentiment': {'document': {'score': -0.988586, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.760174, 'joy': 0.018192, 'fear': 0.253728, 'disgust': 0.102599, 'anger': 0.141597}}}}",Pharma
34,11/8/18,PFE,"{'usage': {'text_units': 4, 'text_characters': 36739, 'features': 2}, 'sentiment': {'document': {'score': -0.972477, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.806997, 'joy': 0.021282, 'fear': 0.200556, 'disgust': 0.079231, 'anger': 0.131561}}}}",Pharma
35,8/9/18,PFE,"{'usage': {'text_units': 4, 'text_characters': 36173, 'features': 2}, 'sentiment': {'document': {'score': -0.982304, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.828969, 'joy': 0.020525, 'fear': 0.196107, 'disgust': 0.073729, 'anger': 0.111972}}}}",Pharma
36,5/10/18,PFE,"{'usage': {'text_units': 4, 'text_characters': 32419, 'features': 2}, 'sentiment': {'document': {'score': -0.856896, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.796565, 'joy': 0.019886, 'fear': 0.210415, 'disgust': 0.079449, 'anger': 0.141005}}}}",Pharma
37,11/5/20,PFE,"{'usage': {'text_units': 4, 'text_characters': 30479, 'features': 2}, 'sentiment': {'document': {'score': -0.99354, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.788877, 'joy': 0.014116, 'fear': 0.240589, 'disgust': 0.100694, 'anger': 0.123346}}}}",Pharma
38,5/9/19,PFE,"{'usage': {'text_units': 3, 'text_characters': 29453, 'features': 2}, 'sentiment': {'document': {'score': -0.771446, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.795123, 'joy': 0.019701, 'fear': 0.218215, 'disgust': 0.093397, 'anger': 0.124866}}}}",Pharma
39,11/4/20,GILD,"{'usage': {'text_units': 2, 'text_characters': 14346, 'features': 2}, 'sentiment': {'document': {'score': -0.997451, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.801516, 'joy': 0.02974, 'fear': 0.194395, 'disgust': 0.074424, 'anger': 0.135958}}}}",Pharma
40,5/6/20,GILD,"{'usage': {'text_units': 3, 'text_characters': 22251, 'features': 2}, 'sentiment': {'document': {'score': -0.876666, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.801399, 'joy': 0.003975, 'fear': 0.250572, 'disgust': 0.075526, 'anger': 0.156511}}}}",Pharma
41,11/5/19,GILD,"{'usage': {'text_units': 2, 'text_characters': 19250, 'features': 2}, 'sentiment': {'document': {'score': -0.99288, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.778838, 'joy': 0.005403, 'fear': 0.289885, 'disgust': 0.069552, 'anger': 0.147708}}}}",Pharma
42,8/6/19,GILD,"{'usage': {'text_units': 2, 'text_characters': 19724, 'features': 2}, 'sentiment': {'document': {'score': -0.967488, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.779522, 'joy': 0.004933, 'fear': 0.273594, 'disgust': 0.068975, 'anger': 0.165723}}}}",Pharma
43,5/8/19,GILD,"{'usage': {'text_units': 2, 'text_characters': 18853, 'features': 2}, 'sentiment': {'document': {'score': -0.840943, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.782054, 'joy': 0.005293, 'fear': 0.283329, 'disgust': 0.070412, 'anger': 0.149198}}}}",Pharma
44,11/6/18,GILD,"{'usage': {'text_units': 3, 'text_characters': 24491, 'features': 2}, 'sentiment': {'document': {'score': -0.904735, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.800206, 'joy': 0.002872, 'fear': 0.210369, 'disgust': 0.072647, 'anger': 0.203285}}}}",Pharma
45,8/6/18,GILD,"{'usage': {'text_units': 3, 'text_characters': 24517, 'features': 2}, 'sentiment': {'document': {'score': -0.931082, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.812074, 'joy': 0.002482, 'fear': 0.196058, 'disgust': 0.076133, 'anger': 0.196751}}}}",Pharma
46,5/9/18,GILD,"{'usage': {'text_units': 3, 'text_characters': 23599, 'features': 2}, 'sentiment': {'document': {'score': -0.776506, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.792528, 'joy': 0.003194, 'fear': 0.218959, 'disgust': 0.077133, 'anger': 0.201496}}}}",Pharma
47,8/6/20,GILD,"{'usage': {'text_units': 3, 'text_characters': 23458, 'features': 2}, 'sentiment': {'document': {'score': -0.996008, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.80873, 'joy': 0.005851, 'fear': 0.237958, 'disgust': 0.072703, 'anger': 0.157562}}}}",Pharma
48,11/5/20,MRK,"{'usage': {'text_units': 2, 'text_characters': 15367, 'features': 2}, 'sentiment': {'document': {'score': -0.917437, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.781183, 'joy': 0.016557, 'fear': 0.272713, 'disgust': 0.070691, 'anger': 0.10154}}}}",Pharma
49,8/5/20,MRK,"{'usage': {'text_units': 2, 'text_characters': 13758, 'features': 2}, 'sentiment': {'document': {'score': -0.947454, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.774968, 'joy': 0.011137, 'fear': 0.279648, 'disgust': 0.076105, 'anger': 0.114578}}}}",Pharma
50,8/6/19,MRK,"{'usage': {'text_units': 2, 'text_characters': 12191, 'features': 2}, 'sentiment': {'document': {'score': -0.891177, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.652684, 'joy': 0.017741, 'fear': 0.314288, 'disgust': 0.080993, 'anger': 0.156033}}}}",Pharma
51,5/8/19,MRK,"{'usage': {'text_units': 2, 'text_characters': 12534, 'features': 2}, 'sentiment': {'document': {'score': -0.80752, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.748685, 'joy': 0.008729, 'fear': 0.226881, 'disgust': 0.088894, 'anger': 0.176847}}}}",Pharma
52,8/7/18,MRK,"{'usage': {'text_units': 2, 'text_characters': 14399, 'features': 2}, 'sentiment': {'document': {'score': -0.84956, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.826664, 'joy': 0.007633, 'fear': 0.161831, 'disgust': 0.07052, 'anger': 0.155311}}}}",Pharma
53,5/8/18,MRK,"{'usage': {'text_units': 2, 'text_characters': 14265, 'features': 2}, 'sentiment': {'document': {'score': -0.853594, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.823538, 'joy': 0.003283, 'fear': 0.171817, 'disgust': 0.078278, 'anger': 0.168993}}}}",Pharma
54,5/6/20,MRK,"{'usage': {'text_units': 2, 'text_characters': 12790, 'features': 2}, 'sentiment': {'document': {'score': -0.982143, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.811935, 'joy': 0.00684, 'fear': 0.233075, 'disgust': 0.079745, 'anger': 0.122392}}}}",Pharma
55,11/5/19,MRK,"{'usage': {'text_units': 2, 'text_characters': 12807, 'features': 2}, 'sentiment': {'document': {'score': -0.973352, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.70331, 'joy': 0.016046, 'fear': 0.28166, 'disgust': 0.073154, 'anger': 0.151622}}}}",Pharma
56,11/6/18,MRK,"{'usage': {'text_units': 2, 'text_characters': 15045, 'features': 2}, 'sentiment': {'document': {'score': -0.989391, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.788053, 'joy': 0.009545, 'fear': 0.229488, 'disgust': 0.06697, 'anger': 0.122338}}}}",Pharma
57,2/10/21,SMG,"{'usage': {'text_units': 1, 'text_characters': 8052, 'features': 2}, 'sentiment': {'document': {'score': -0.999664, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.453967, 'joy': 0.053167, 'fear': 0.200599, 'disgust': 0.03152, 'anger': 0.120211}}}}",Cannabis
58,5/6/20,SMG,"{'usage': {'text_units': 2, 'text_characters': 12369, 'features': 2}, 'sentiment': {'document': {'score': -0.992588, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.416572, 'joy': 0.042756, 'fear': 0.157855, 'disgust': 0.036558, 'anger': 0.103355}}}}",Cannabis
59,2/5/20,SMG,"{'usage': {'text_units': 1, 'text_characters': 8335, 'features': 2}, 'sentiment': {'document': {'score': -0.999805, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.405335, 'joy': 0.048305, 'fear': 0.164676, 'disgust': 0.040467, 'anger': 0.092649}}}}",Cannabis
60,5/8/19,SMG,"{'usage': {'text_units': 2, 'text_characters': 14359, 'features': 2}, 'sentiment': {'document': {'score': -0.965309, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.545773, 'joy': 0.045484, 'fear': 0.144781, 'disgust': 0.093959, 'anger': 0.179381}}}}",Cannabis
61,8/8/18,SMG,"{'usage': {'text_units': 2, 'text_characters': 15297, 'features': 2}, 'sentiment': {'document': {'score': -0.999747, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.542635, 'joy': 0.143552, 'fear': 0.119346, 'disgust': 0.051138, 'anger': 0.131667}}}}",Cannabis
62,5/9/18,SMG,"{'usage': {'text_units': 2, 'text_characters': 14414, 'features': 2}, 'sentiment': {'document': {'score': -0.978077, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.549697, 'joy': 0.10079, 'fear': 0.115643, 'disgust': 0.071098, 'anger': 0.156554}}}}",Cannabis
63,8/5/20,SMG,"{'usage': {'text_units': 2, 'text_characters': 10779, 'features': 2}, 'sentiment': {'document': {'score': -0.998994, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.381424, 'joy': 0.048433, 'fear': 0.171332, 'disgust': 0.040322, 'anger': 0.093229}}}}",Cannabis
64,8/7/19,SMG,"{'usage': {'text_units': 2, 'text_characters': 12666, 'features': 2}, 'sentiment': {'document': {'score': -0.999852, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.543698, 'joy': 0.03746, 'fear': 0.148831, 'disgust': 0.10304, 'anger': 0.183043}}}}",Cannabis
65,2/6/19,SMG,"{'usage': {'text_units': 2, 'text_characters': 12014, 'features': 2}, 'sentiment': {'document': {'score': -0.999898, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.599228, 'joy': 0.027548, 'fear': 0.125203, 'disgust': 0.099991, 'anger': 0.22616}}}}",Cannabis
66,8/6/20,IIPR,"{'usage': {'text_units': 1, 'text_characters': 8407, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.209659, 'joy': 0.263914, 'fear': 0.26255, 'disgust': 0.013431, 'anger': 0.023191}}}}",Cannabis
67,5/7/20,IIPR,"{'usage': {'text_units': 1, 'text_characters': 9520, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.382462, 'joy': 0.234019, 'fear': 0.197471, 'disgust': 0.015287, 'anger': 0.039218}}}}",Cannabis
68,11/7/19,IIPR,"{'usage': {'text_units': 1, 'text_characters': 9114, 'features': 2}, 'sentiment': {'document': {'score': 0.564328, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.607404, 'joy': 0.151974, 'fear': 0.212624, 'disgust': 0.024715, 'anger': 0.068168}}}}",Cannabis
69,5/9/19,IIPR,"{'usage': {'text_units': 1, 'text_characters': 7048, 'features': 2}, 'sentiment': {'document': {'score': 0.87468, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.128096, 'joy': 0.396379, 'fear': 0.173481, 'disgust': 0.009936, 'anger': 0.020117}}}}",Cannabis
70,11/8/18,IIPR,"{'usage': {'text_units': 1, 'text_characters': 7139, 'features': 2}, 'sentiment': {'document': {'score': -0.650873, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.337815, 'joy': 0.211473, 'fear': 0.254626, 'disgust': 0.038195, 'anger': 0.069042}}}}",Cannabis
71,8/13/18,IIPR,"{'usage': {'text_units': 1, 'text_characters': 5913, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.179868, 'joy': 0.247512, 'fear': 0.204889, 'disgust': 0.013006, 'anger': 0.031086}}}}",Cannabis
72,11/5/20,IIPR,"{'usage': {'text_units': 1, 'text_characters': 8998, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.205439, 'joy': 0.216843, 'fear': 0.249262, 'disgust': 0.013694, 'anger': 0.025496}}}}",Cannabis
73,8/8/19,IIPR,"{'usage': {'text_units': 1, 'text_characters': 7555, 'features': 2}, 'sentiment': {'document': {'score': 0.614936, 'label': 'positive'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.279805, 'joy': 0.287136, 'fear': 0.229856, 'disgust': 0.014601, 'anger': 0.031196}}}}",Cannabis
74,5/10/18,IIPR,"{'usage': {'text_units': 1, 'text_characters': 5221, 'features': 2}, 'sentiment': {'document': {'score': -0.576097, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.201528, 'joy': 0.240399, 'fear': 0.183085, 'disgust': 0.013762, 'anger': 0.033984}}}}",Cannabis
75,2/9/21,WEED,"{'usage': {'text_units': 2, 'text_characters': 14508, 'features': 2}, 'sentiment': {'document': {'score': -0.973838, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.462565, 'joy': 0.229298, 'fear': 0.191593, 'disgust': 0.032317, 'anger': 0.094886}}}}",Cannabis
76,11/9/20,WEED,"{'usage': {'text_units': 2, 'text_characters': 13334, 'features': 2}, 'sentiment': {'document': {'score': -0.977389, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.505723, 'joy': 0.221854, 'fear': 0.135442, 'disgust': 0.027773, 'anger': 0.11592}}}}",Cannabis
77,8/10/20,WEED,"{'usage': {'text_units': 1, 'text_characters': 9380, 'features': 2}, 'sentiment': {'document': {'score': -0.984798, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.257851, 'joy': 0.372327, 'fear': 0.147371, 'disgust': 0.015734, 'anger': 0.036464}}}}",Cannabis
78,8/13/20,GRWG,"{'usage': {'text_units': 1, 'text_characters': 7541, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.313315, 'joy': 0.19988, 'fear': 0.245159, 'disgust': 0.013346, 'anger': 0.039597}}}}",Cannabis
79,5/14/20,GRWG,"{'usage': {'text_units': 1, 'text_characters': 7035, 'features': 2}, 'sentiment': {'document': {'score': -0.61398, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.398827, 'joy': 0.100991, 'fear': 0.212681, 'disgust': 0.018625, 'anger': 0.041372}}}}",Cannabis
80,11/12/19,GRWG,"{'usage': {'text_units': 1, 'text_characters': 5183, 'features': 2}, 'sentiment': {'document': {'score': -0.749812, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.35421, 'joy': 0.257239, 'fear': 0.240133, 'disgust': 0.010658, 'anger': 0.01875}}}}",Cannabis
81,8/8/19,GRWG,"{'usage': {'text_units': 1, 'text_characters': 4901, 'features': 2}, 'sentiment': {'document': {'score': -0.660837, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.3709, 'joy': 0.283166, 'fear': 0.236157, 'disgust': 0.009618, 'anger': 0.02061}}}}",Cannabis
82,11/9/18,GRWG,"{'usage': {'text_units': 1, 'text_characters': 5270, 'features': 2}, 'sentiment': {'document': {'score': -0.86141, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.43824, 'joy': 0.151575, 'fear': 0.176558, 'disgust': 0.024715, 'anger': 0.057749}}}}",Cannabis
83,5/15/18,GRWG,"{'usage': {'text_units': 1, 'text_characters': 4526, 'features': 2}, 'sentiment': {'document': {'score': -0.805765, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.285703, 'joy': 0.11362, 'fear': 0.174706, 'disgust': 0.018261, 'anger': 0.029541}}}}",Cannabis
84,11/12/20,GRWG,"{'usage': {'text_units': 1, 'text_characters': 7591, 'features': 2}, 'sentiment': {'document': {'score': -0.656364, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.239891, 'joy': 0.253908, 'fear': 0.191364, 'disgust': 0.010217, 'anger': 0.034597}}}}",Cannabis
85,5/7/19,GRWG,"{'usage': {'text_units': 1, 'text_characters': 4515, 'features': 2}, 'sentiment': {'document': {'score': -0.796771, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.385718, 'joy': 0.292903, 'fear': 0.217681, 'disgust': 0.013063, 'anger': 0.021968}}}}",Cannabis
86,8/14/18,GRWG,"{'usage': {'text_units': 1, 'text_characters': 5314, 'features': 2}, 'sentiment': {'document': {'score': -0.883178, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.46167, 'joy': 0.102216, 'fear': 0.168919, 'disgust': 0.027228, 'anger': 0.060874}}}}",Cannabis
87,5/8/20,CRON,"{'usage': {'text_units': 2, 'text_characters': 11650, 'features': 2}, 'sentiment': {'document': {'score': -0.972127, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.754854, 'joy': 0.031156, 'fear': 0.249619, 'disgust': 0.038701, 'anger': 0.091981}}}}",Cannabis
88,11/5/20,CRON,"{'usage': {'text_units': 2, 'text_characters': 15531, 'features': 2}, 'sentiment': {'document': {'score': -0.998689, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.821111, 'joy': 0.032761, 'fear': 0.204315, 'disgust': 0.030244, 'anger': 0.089983}}}}",Cannabis
89,8/6/20,CRON,"{'usage': {'text_units': 2, 'text_characters': 13774, 'features': 2}, 'sentiment': {'document': {'score': -0.998456, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.81007, 'joy': 0.027863, 'fear': 0.194818, 'disgust': 0.037652, 'anger': 0.091841}}}}",Cannabis